,Unnamed: 0,Unnamed: 0.1,0,song_title,artist,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,rock,rap,eletronica,funk,sertanejo,metal,vaporwave,samba,classica,pop,mpb,punk,reggae,jazz,blues
37,37,37,"{'danceability': 0.377, 'energy': 0.0295, 'key': 2, 'loudness': -31.739, 'mode': 1, 'speechiness': 0.0347, 'acousticness': 0.993, 'instrumentalness': 0.929, 'liveness': 0.0957, 'valence': 0.141, 'tempo': 65.996, 'type': 'audio_features', 'id': '3unhPU4p70Jeu9DxNNoxPS', 'uri': 'spotify:track:3unhPU4p70Jeu9DxNNoxPS', 'track_href': 'https://api.spotify.com/v1/tracks/3unhPU4p70Jeu9DxNNoxPS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3unhPU4p70Jeu9DxNNoxPS', 'duration_ms': 185667, 'time_signature': 3}","12 Piano Études, Book 2: No. 5, Tranquil, Mystic",William Bolcom,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,38,38,"{'danceability': 0.109, 'energy': 0.0772, 'key': 7, 'loudness': -21.406, 'mode': 1, 'speechiness': 0.0479, 'acousticness': 0.96, 'instrumentalness': 0.397, 'liveness': 0.082, 'valence': 0.0393, 'tempo': 76.738, 'type': 'audio_features', 'id': '2BoFKlCz7yGKYG55nwv4XT', 'uri': 'spotify:track:2BoFKlCz7yGKYG55nwv4XT', 'track_href': 'https://api.spotify.com/v1/tracks/2BoFKlCz7yGKYG55nwv4XT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2BoFKlCz7yGKYG55nwv4XT', 'duration_ms': 212787, 'time_signature': 4}",Miserere in G Minor: VIII. Sacrificium Deo,Johann Simon Mayr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,39,39,"{'danceability': 0.262, 'energy': 0.00977, 'key': 0, 'loudness': -22.519, 'mode': 0, 'speechiness': 0.0383, 'acousticness': 0.966, 'instrumentalness': 0.115, 'liveness': 0.117, 'valence': 0.0398, 'tempo': 99.961, 'type': 'audio_features', 'id': '2a0CvembtwO00KUIBsVRVq', 'uri': 'spotify:track:2a0CvembtwO00KUIBsVRVq', 'track_href': 'https://api.spotify.com/v1/tracks/2a0CvembtwO00KUIBsVRVq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2a0CvembtwO00KUIBsVRVq', 'duration_ms': 133480, 'time_signature': 4}",A Small Quartet,Graham Fitkin,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,40,40,"{'danceability': 0.359, 'energy': 0.0984, 'key': 8, 'loudness': -17.372, 'mode': 1, 'speechiness': 0.0509, 'acousticness': 0.972, 'instrumentalness': 3.77e-06, 'liveness': 0.08, 'valence': 0.0496, 'tempo': 138.37, 'type': 'audio_features', 'id': '1TJ8pd61xwoNbUkOxpBIf4', 'uri': 'spotify:track:1TJ8pd61xwoNbUkOxpBIf4', 'track_href': 'https://api.spotify.com/v1/tracks/1TJ8pd61xwoNbUkOxpBIf4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1TJ8pd61xwoNbUkOxpBIf4', 'duration_ms': 413133, 'time_signature': 4}","Il trovatore, Act I, Scene 2: Tacea la notte placida ... Di tale amor che dirsi",Giuseppe Verdi,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,41,41,"{'danceability': 0.347, 'energy': 0.212, 'key': 11, 'loudness': -23.185, 'mode': 1, 'speechiness': 0.0495, 'acousticness': 0.966, 'instrumentalness': 0.719, 'liveness': 0.135, 'valence': 0.114, 'tempo': 129.89, 'type': 'audio_features', 'id': '2YguNxXFeqKkPzrCNiUbAv', 'uri': 'spotify:track:2YguNxXFeqKkPzrCNiUbAv', 'track_href': 'https://api.spotify.com/v1/tracks/2YguNxXFeqKkPzrCNiUbAv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2YguNxXFeqKkPzrCNiUbAv', 'duration_ms': 418920, 'time_signature': 4}","Concerto for Wind Orchestra ""Luminosity"": I. Spiritoso e energico",Joseph Schwantner,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,42,42,"{'danceability': 0.203, 'energy': 0.115, 'key': 5, 'loudness': -18.833, 'mode': 1, 'speechiness': 0.0424, 'acousticness': 0.982, 'instrumentalness': 0.606, 'liveness': 0.0691, 'valence': 0.106, 'tempo': 93.653, 'type': 'audio_features', 'id': '7HVrNT7qvMCwqimOmTNHfF', 'uri': 'spotify:track:7HVrNT7qvMCwqimOmTNHfF', 'track_href': 'https://api.spotify.com/v1/tracks/7HVrNT7qvMCwqimOmTNHfF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7HVrNT7qvMCwqimOmTNHfF', 'duration_ms': 549083, 'time_signature': 3}","Romanze en Fa Majeur, Op. 13, TrV 118",Richard Strauss,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,43,43,"{'danceability': 0.407, 'energy': 0.156, 'key': 0, 'loudness': -20.704, 'mode': 1, 'speechiness': 0.0421, 'acousticness': 0.815, 'instrumentalness': 0.928, 'liveness': 0.114, 'valence': 0.102, 'tempo': 108.759, 'type': 'audio_features', 'id': '6i9hu4hjbxXx78RAQfe5GT', 'uri': 'spotify:track:6i9hu4hjbxXx78RAQfe5GT', 'track_href': 'https://api.spotify.com/v1/tracks/6i9hu4hjbxXx78RAQfe5GT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6i9hu4hjbxXx78RAQfe5GT', 'duration_ms': 318453, 'time_signature': 4}",Battala imperial,Francesc Valls,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,44,44,"{'danceability': 0.287, 'energy': 0.132, 'key': 2, 'loudness': -22.094, 'mode': 1, 'speechiness': 0.0608, 'acousticness': 0.976, 'instrumentalness': 0.016, 'liveness': 0.45, 'valence': 0.111, 'tempo': 137.325, 'type': 'audio_features', 'id': '0VTq7AmPs9PISkuaUDFpTa', 'uri': 'spotify:track:0VTq7AmPs9PISkuaUDFpTa', 'track_href': 'https://api.spotify.com/v1/tracks/0VTq7AmPs9PISkuaUDFpTa', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0VTq7AmPs9PISkuaUDFpTa', 'duration_ms': 305400, 'time_signature': 5}","Heggie: Great Scott, Act 1: ""Vesuvio, il mio unico amico"" (Arden, Winnie, Tatyana, Wendell)",Jake Heggie,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,45,45,"{'danceability': 0.413, 'energy': 0.248, 'key': 0, 'loudness': -14.226, 'mode': 1, 'speechiness': 0.0339, 'acousticness': 0.969, 'instrumentalness': 0.054, 'liveness': 0.127, 'valence': 0.278, 'tempo': 81.534, 'type': 'audio_features', 'id': '3rpfN85w7Wt96sJpVt04uK', 'uri': 'spotify:track:3rpfN85w7Wt96sJpVt04uK', 'track_href': 'https://api.spotify.com/v1/tracks/3rpfN85w7Wt96sJpVt04uK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3rpfN85w7Wt96sJpVt04uK', 'duration_ms': 256347, 'time_signature': 4}","Fantasia in C Minor, Op. 80 ""Choral Fantasy"": III. Allegretto, ma non troppo",Ludwig van Beethoven,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,46,46,,Pavane in F-Sharp Minor (Arr. P. Galbraith for 8-String Guitar),Louis Couperin,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,47,47,"{'danceability': 0.0652, 'energy': 0.0821, 'key': 3, 'loudness': -23.3, 'mode': 1, 'speechiness': 0.0474, 'acousticness': 0.905, 'instrumentalness': 0.758, 'liveness': 0.349, 'valence': 0.0337, 'tempo': 72.852, 'type': 'audio_features', 'id': '3svsn27fBw0Ws70lEbUe82', 'uri': 'spotify:track:3svsn27fBw0Ws70lEbUe82', 'track_href': 'https://api.spotify.com/v1/tracks/3svsn27fBw0Ws70lEbUe82', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3svsn27fBw0Ws70lEbUe82', 'duration_ms': 1094880, 'time_signature': 5}",La barca,Onuté Narbutaite,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,48,48,"{'danceability': 0.325, 'energy': 0.0099, 'key': 0, 'loudness': -31.661, 'mode': 1, 'speechiness': 0.0406, 'acousticness': 0.983, 'instrumentalness': 0.0444, 'liveness': 0.115, 'valence': 0.139, 'tempo': 128.526, 'type': 'audio_features', 'id': '6G9ttcwgLW0eG3t5YzMDRs', 'uri': 'spotify:track:6G9ttcwgLW0eG3t5YzMDRs', 'track_href': 'https://api.spotify.com/v1/tracks/6G9ttcwgLW0eG3t5YzMDRs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6G9ttcwgLW0eG3t5YzMDRs', 'duration_ms': 238413, 'time_signature': 4}","Piano Trio No. 3 in C Minor, Op. 101: III. Andante grazioso",Johannes Brahms,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49,49,49,"{'danceability': 0.353, 'energy': 0.28, 'key': 4, 'loudness': -17.044, 'mode': 1, 'speechiness': 0.0558, 'acousticness': 0.979, 'instrumentalness': 0.89, 'liveness': 0.0773, 'valence': 0.0997, 'tempo': 134.13, 'type': 'audio_features', 'id': '6LD3AGEPFgXI3DOS3abRu5', 'uri': 'spotify:track:6LD3AGEPFgXI3DOS3abRu5', 'track_href': 'https://api.spotify.com/v1/tracks/6LD3AGEPFgXI3DOS3abRu5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6LD3AGEPFgXI3DOS3abRu5', 'duration_ms': 234573, 'time_signature': 4}","Feu d'artifice, Op.4",Igor Stravinsky,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,50,0,,Tune from the Film by Lana Gogoberidze: When Almonds Blossomed,Giya Kancheli,0.993,https://api.spotify.com/v1/audio-analysis/0vqNv43ZdOMGwq6ZZiRBEH,0.246,128013.0,0.00592,0vqNv43ZdOMGwq6ZZiRBEH,0.898,2.0,0.067,-38.92,0.0,0.0466,65.342,5.0,https://api.spotify.com/v1/tracks/0vqNv43ZdOMGwq6ZZiRBEH,audio_features,spotify:track:0vqNv43ZdOMGwq6ZZiRBEH,0.0696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,51,1,,Vom Winde beweint (1990): 3. Larghetto,Giya Kancheli,0.8909999999999999,https://api.spotify.com/v1/audio-analysis/2sEYKHCIXeMXVloAPHZ6At,0.0956,488373.0,0.00242,2sEYKHCIXeMXVloAPHZ6At,0.000441,0.0,0.0634,-41.869,1.0,0.0433,89.184,4.0,https://api.spotify.com/v1/tracks/2sEYKHCIXeMXVloAPHZ6At,audio_features,spotify:track:2sEYKHCIXeMXVloAPHZ6At,0.0315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,52,2,,Miniature No. 7,Giya Kancheli,0.967,https://api.spotify.com/v1/audio-analysis/08MQI93SDisdfNxF3Ae9Tw,0.145,142272.0,0.0159,08MQI93SDisdfNxF3Ae9Tw,0.0188,6.0,0.125,-27.8,0.0,0.0447,78.402,1.0,https://api.spotify.com/v1/tracks/08MQI93SDisdfNxF3Ae9Tw,audio_features,spotify:track:08MQI93SDisdfNxF3Ae9Tw,0.0462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,53,3,,"Herio Bichebo From Earth, This Is Your Son",Giya Kancheli,0.989,https://api.spotify.com/v1/audio-analysis/3jpyoSKYkRt1eGz9KjIkau,0.251,221760.0,0.00245,3jpyoSKYkRt1eGz9KjIkau,0.0315,11.0,0.156,-29.854,0.0,0.042,68.061,4.0,https://api.spotify.com/v1/tracks/3jpyoSKYkRt1eGz9KjIkau,audio_features,spotify:track:3jpyoSKYkRt1eGz9KjIkau,0.0826,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,54,4,,Bridges to Bach,Giya Kancheli,0.875,https://api.spotify.com/v1/audio-analysis/5c9CcBL8oSkjKfmWDJoMYJ,0.117,469973.0,0.00576,5c9CcBL8oSkjKfmWDJoMYJ,0.0563,4.0,0.0808,-35.38,0.0,0.0407,83.814,4.0,https://api.spotify.com/v1/tracks/5c9CcBL8oSkjKfmWDJoMYJ,audio_features,spotify:track:5c9CcBL8oSkjKfmWDJoMYJ,0.0367,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55,55,5,,... à la Duduki,Giya Kancheli,0.914,https://api.spotify.com/v1/audio-analysis/4K2R0aC7gWXjaS4X0MHP3S,0.064,1139961.0,0.00583,4K2R0aC7gWXjaS4X0MHP3S,0.147,9.0,0.342,-22.665,0.0,0.0393,71.434,3.0,https://api.spotify.com/v1/tracks/4K2R0aC7gWXjaS4X0MHP3S,audio_features,spotify:track:4K2R0aC7gWXjaS4X0MHP3S,0.0348,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56,56,6,,With a Smile for Slava,Giya Kancheli,0.926,https://api.spotify.com/v1/audio-analysis/0vZJn3ga4TtuYfnMB7yw6g,0.213,154520.0,0.0016699999999999998,0vZJn3ga4TtuYfnMB7yw6g,0.000113,7.0,0.108,-37.554,1.0,0.042,71.931,3.0,https://api.spotify.com/v1/tracks/0vZJn3ga4TtuYfnMB7yw6g,audio_features,spotify:track:0vZJn3ga4TtuYfnMB7yw6g,0.107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57,57,7,,Silent Prayer (Stilles Gebet),Giya Kancheli,0.84,https://api.spotify.com/v1/audio-analysis/54SF6Ky64IGirtempRcmUD,0.191,1428080.0,0.0692,54SF6Ky64IGirtempRcmUD,0.0422,9.0,0.6629999999999999,-24.157,0.0,0.0421,100.473,4.0,https://api.spotify.com/v1/tracks/54SF6Ky64IGirtempRcmUD,audio_features,spotify:track:54SF6Ky64IGirtempRcmUD,0.0285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58,58,8,,Instead of a Tango,Astor Piazzolla,0.847,https://api.spotify.com/v1/audio-analysis/36WxzWxFqwxfQDHerb3A8u,0.344,255000.0,0.012,36WxzWxFqwxfQDHerb3A8u,0.0827,7.0,0.0809,-24.271,1.0,0.0535,82.141,4.0,https://api.spotify.com/v1/tracks/36WxzWxFqwxfQDHerb3A8u,audio_features,spotify:track:36WxzWxFqwxfQDHerb3A8u,0.0397,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
59,59,9,,Sio,Giya Kancheli,0.657,https://api.spotify.com/v1/audio-analysis/7h3iYjGJ8A0f1vYWkAnPem,0.098,982413.0,0.00344,7h3iYjGJ8A0f1vYWkAnPem,0.00982,7.0,0.0594,-29.201,1.0,0.0383,75.949,4.0,https://api.spotify.com/v1/tracks/7h3iYjGJ8A0f1vYWkAnPem,audio_features,spotify:track:7h3iYjGJ8A0f1vYWkAnPem,0.0358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60,60,10,,Rag-Gidon-Time,Giya Kancheli,0.6940000000000001,https://api.spotify.com/v1/audio-analysis/1BB0Ap5rS7PLepM9mA1epO,0.272,297413.0,0.00159,1BB0Ap5rS7PLepM9mA1epO,0.000224,0.0,0.0564,-38.371,1.0,0.0761,177.21099999999996,4.0,https://api.spotify.com/v1/tracks/1BB0Ap5rS7PLepM9mA1epO,audio_features,spotify:track:1BB0Ap5rS7PLepM9mA1epO,0.0384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
61,61,11,,V & V,Giya Kancheli,0.52,https://api.spotify.com/v1/audio-analysis/6sDll6bxrtmBt8KaUNid2K,0.0879,650893.0,0.00722,6sDll6bxrtmBt8KaUNid2K,0.0443,7.0,0.124,-40.465,0.0,0.0462,86.281,3.0,https://api.spotify.com/v1/tracks/6sDll6bxrtmBt8KaUNid2K,audio_features,spotify:track:6sDll6bxrtmBt8KaUNid2K,0.0301,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62,62,12,,In l´istesso tempo (for piano quartet),Giya Kancheli,0.8809999999999999,https://api.spotify.com/v1/audio-analysis/5uSXWXzQXZtQZVlCd4JdPt,0.161,1534000.0,0.00281,5uSXWXzQXZtQZVlCd4JdPt,0.00346,0.0,0.0933,-28.321,1.0,0.039,102.171,4.0,https://api.spotify.com/v1/tracks/5uSXWXzQXZtQZVlCd4JdPt,audio_features,spotify:track:5uSXWXzQXZtQZVlCd4JdPt,0.0372,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63,63,13,,Simi,Giya Kancheli,0.913,https://api.spotify.com/v1/audio-analysis/6crnahW5ZUn6iJkWZBQN5j,0.0665,1690427.0,0.0075099999999999984,6crnahW5ZUn6iJkWZBQN5j,0.14300000000000002,0.0,0.127,-28.408,1.0,0.0401,74.855,4.0,https://api.spotify.com/v1/tracks/6crnahW5ZUn6iJkWZBQN5j,audio_features,spotify:track:6crnahW5ZUn6iJkWZBQN5j,0.0315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64,64,14,,Nach dem Weinen,Giya Kancheli,0.8640000000000001,https://api.spotify.com/v1/audio-analysis/5saKdcoK06rQH8qF4YuEyt,0.0699,594773.0,0.0005480000000000001,5saKdcoK06rQH8qF4YuEyt,0.0013,7.0,0.0787,-30.297,1.0,0.0444,80.095,4.0,https://api.spotify.com/v1/tracks/5saKdcoK06rQH8qF4YuEyt,audio_features,spotify:track:5saKdcoK06rQH8qF4YuEyt,0.0358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65,65,15,,Midday Prayers For Solo Clarinet And 19 Players,Giya Kancheli,0.944,https://api.spotify.com/v1/audio-analysis/6YT3RNjqZ1YItaB7kSqXhm,0.136,1414293.0,0.00207,6YT3RNjqZ1YItaB7kSqXhm,0.0981,7.0,0.159,-34.931,0.0,0.0401,68.514,4.0,https://api.spotify.com/v1/tracks/6YT3RNjqZ1YItaB7kSqXhm,audio_features,spotify:track:6YT3RNjqZ1YItaB7kSqXhm,0.0348,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66,66,16,,Night Prayers,Kronos Quartet,0.912,https://api.spotify.com/v1/audio-analysis/4DTUy0RAyJ6WsPGeJ9DPph,0.0627,1399333.0,0.008759999999999999,4DTUy0RAyJ6WsPGeJ9DPph,0.565,4.0,0.0645,-25.301,0.0,0.045,66.51100000000001,4.0,https://api.spotify.com/v1/tracks/4DTUy0RAyJ6WsPGeJ9DPph,audio_features,spotify:track:4DTUy0RAyJ6WsPGeJ9DPph,0.0312,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
67,67,17,,Chiaroscuro (For Violin And Chamber Orchestra),Giya Kancheli,0.735,https://api.spotify.com/v1/audio-analysis/6OIRFCmyDVnkYPx0ImonGO,0.0839,1355773.0,0.0188,6OIRFCmyDVnkYPx0ImonGO,0.174,7.0,0.0946,-28.897,0.0,0.0436,76.111,4.0,https://api.spotify.com/v1/tracks/6OIRFCmyDVnkYPx0ImonGO,audio_features,spotify:track:6OIRFCmyDVnkYPx0ImonGO,0.0323,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
68,68,18,,"Styx - for Viola, mixed choir and orchestra (1999)",Giya Kancheli,0.885,https://api.spotify.com/v1/audio-analysis/7ML8gOse5XsjZ3gH4h8gys,0.182,2058000.0,0.0214,7ML8gOse5XsjZ3gH4h8gys,0.0482,0.0,0.0806,-22.431,1.0,0.0442,115.125,4.0,https://api.spotify.com/v1/tracks/7ML8gOse5XsjZ3gH4h8gys,audio_features,spotify:track:7ML8gOse5XsjZ3gH4h8gys,0.0359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69,69,19,,"Symphony No. 4, ""in memoria di Michelangelo""",Giya Kancheli,0.929,https://api.spotify.com/v1/audio-analysis/2SlIM1F7ZX9woEzYx0yN5Y,0.15,1128573.0,0.00561,2SlIM1F7ZX9woEzYx0yN5Y,0.0861,5.0,0.224,-21.973000000000006,1.0,0.0437,144.21200000000005,3.0,https://api.spotify.com/v1/tracks/2SlIM1F7ZX9woEzYx0yN5Y,audio_features,spotify:track:2SlIM1F7ZX9woEzYx0yN5Y,0.0387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70,70,20,,Exil (1994): 1. Psalm 23,Giya Kancheli,0.979,https://api.spotify.com/v1/audio-analysis/5xFV4mqVG6QdOdr1ca3IkQ,0.127,1097250.0,0.00706,5xFV4mqVG6QdOdr1ca3IkQ,0.1,5.0,0.29,-32.659,1.0,0.0495,97.087,4.0,https://api.spotify.com/v1/tracks/5xFV4mqVG6QdOdr1ca3IkQ,audio_features,spotify:track:5xFV4mqVG6QdOdr1ca3IkQ,0.0274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71,71,21,,Ex Contrario,Giya Kancheli,0.821,https://api.spotify.com/v1/audio-analysis/3bErzxTKn2k07p25aiZ7bo,0.156,1798813.0,0.0195,3bErzxTKn2k07p25aiZ7bo,0.444,9.0,0.0728,-26.019,0.0,0.0448,101.514,4.0,https://api.spotify.com/v1/tracks/3bErzxTKn2k07p25aiZ7bo,audio_features,spotify:track:3bErzxTKn2k07p25aiZ7bo,0.0355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72,72,22,,Time … and Again: Time... and again for Violin and Piano,Giya Kancheli,0.3,https://api.spotify.com/v1/audio-analysis/57YKmHyATRODGfEATvuFP7,0.152,1757520.0,0.00298,57YKmHyATRODGfEATvuFP7,0.00702,7.0,0.0954,-27.865,0.0,0.0352,85.51899999999998,3.0,https://api.spotify.com/v1/tracks/57YKmHyATRODGfEATvuFP7,audio_features,spotify:track:57YKmHyATRODGfEATvuFP7,0.0315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
73,73,23,,Lament,Giya Kancheli,0.748,https://api.spotify.com/v1/audio-analysis/6oqurQiKPvMk11tUgbFzAe,0.0767,2518000.0,0.00904,6oqurQiKPvMk11tUgbFzAe,0.00607,0.0,0.0834,-29.212,1.0,0.0436,80.047,4.0,https://api.spotify.com/v1/tracks/6oqurQiKPvMk11tUgbFzAe,audio_features,spotify:track:6oqurQiKPvMk11tUgbFzAe,0.0303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74,74,24,,"Diplipito (für Violoncello, Countertenor und Orchester)",Giya Kancheli,0.952,https://api.spotify.com/v1/audio-analysis/2RgHbuUt9ciTKUn0VMqZO8,0.0829,1692933.0,0.0095,2RgHbuUt9ciTKUn0VMqZO8,0.35600000000000004,2.0,0.0947,-33.854,0.0,0.0443,83.19,4.0,https://api.spotify.com/v1/tracks/2RgHbuUt9ciTKUn0VMqZO8,audio_features,spotify:track:2RgHbuUt9ciTKUn0VMqZO8,0.0327,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75,75,25,,"Symphony No. 5 (1977) Dedicated to the memory of the composer's parents, II. Largo",Giya Kancheli,0.889,https://api.spotify.com/v1/audio-analysis/2NTlJNSWt7Efb5q2jUVd8B,0.0723,1529093.0,0.0262,2NTlJNSWt7Efb5q2jUVd8B,0.742,7.0,0.0579,-17.826,1.0,0.0397,78.976,4.0,https://api.spotify.com/v1/tracks/2NTlJNSWt7Efb5q2jUVd8B,audio_features,spotify:track:2NTlJNSWt7Efb5q2jUVd8B,0.0382,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76,76,26,,Little Imber,Giya Kancheli,0.968,https://api.spotify.com/v1/audio-analysis/5k9dib3S65OIibzNFVnaw2,0.163,2115477.0,0.00744,5k9dib3S65OIibzNFVnaw2,0.494,9.0,0.0907,-35.827,0.0,0.0495,134.421,3.0,https://api.spotify.com/v1/tracks/5k9dib3S65OIibzNFVnaw2,audio_features,spotify:track:5k9dib3S65OIibzNFVnaw2,0.0337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77,77,27,,Symphony No. 6,Giya Kancheli,0.861,https://api.spotify.com/v1/audio-analysis/7AlduUJ3cAK9UIYBF50rRK,0.0896,1783520.0,0.00695,7AlduUJ3cAK9UIYBF50rRK,0.401,0.0,0.057,-22.111,1.0,0.041,83.134,4.0,https://api.spotify.com/v1/tracks/7AlduUJ3cAK9UIYBF50rRK,audio_features,spotify:track:7AlduUJ3cAK9UIYBF50rRK,0.0391,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78,78,28,,Dixi,Giya Kancheli,0.965,https://api.spotify.com/v1/audio-analysis/0n4jtDUbwmKE4Cd9tokCRg,0.117,1307000.0,0.0278,0n4jtDUbwmKE4Cd9tokCRg,0.5720000000000001,0.0,0.688,-21.443,1.0,0.0395,87.95200000000001,4.0,https://api.spotify.com/v1/tracks/0n4jtDUbwmKE4Cd9tokCRg,audio_features,spotify:track:0n4jtDUbwmKE4Cd9tokCRg,0.0342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79,79,29,,Light Sorrows,Giya Kancheli,0.96,https://api.spotify.com/v1/audio-analysis/1m3FXIGQYMAJauQadLkeXa,0.0633,1945253.0,0.00837,1m3FXIGQYMAJauQadLkeXa,0.6609999999999999,0.0,0.0807,-35.948,1.0,0.0442,61.986,4.0,https://api.spotify.com/v1/tracks/1m3FXIGQYMAJauQadLkeXa,audio_features,spotify:track:1m3FXIGQYMAJauQadLkeXa,0.0305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80,80,0,,Morning Prayer: III. Psalm 1,The Benedictine Monks of Worth Abbey,0.934,https://api.spotify.com/v1/audio-analysis/7BeMedD7U7DCUujWlIplq5,0.312,120573.0,0.0303,7BeMedD7U7DCUujWlIplq5,0.0,3.0,0.0864,-31.794,1.0,0.044,126.522,5.0,https://api.spotify.com/v1/tracks/7BeMedD7U7DCUujWlIplq5,audio_features,spotify:track:7BeMedD7U7DCUujWlIplq5,0.204,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81,81,1,,Psalm 2: Why Fum'th in Sight,Thomas Tallis,0.979,https://api.spotify.com/v1/audio-analysis/3VsiaUq9WHgCDZhpMZomoR,0.223,227200.0,0.119,3VsiaUq9WHgCDZhpMZomoR,0.388,9.0,0.124,-20.086,0.0,0.038,90.979,3.0,https://api.spotify.com/v1/tracks/3VsiaUq9WHgCDZhpMZomoR,audio_features,spotify:track:3VsiaUq9WHgCDZhpMZomoR,0.101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
82,82,2,,"Motet for five Voices: Psalm 3: Jehova, quam multi sunt hostes tui",Henry Purcell,0.96,https://api.spotify.com/v1/audio-analysis/71c1mNFDcw2Bp7hT8Ke3Fc,0.269,376000.0,0.0701,71c1mNFDcw2Bp7hT8Ke3Fc,4.33e-06,8.0,0.123,-23.606,0.0,0.0427,127.372,3.0,https://api.spotify.com/v1/tracks/71c1mNFDcw2Bp7hT8Ke3Fc,audio_features,spotify:track:71c1mNFDcw2Bp7hT8Ke3Fc,0.0712,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
83,83,3,,"The Whole Booke of Psalmes: Psalm 4, ""Oxford Tune""",Thomas Ravenscroft,0.992,https://api.spotify.com/v1/audio-analysis/70GzseVQL2ZIO1XaBhR7XO,0.154,125973.0,0.0651,70GzseVQL2ZIO1XaBhR7XO,5.52e-06,5.0,0.108,-24.202,1.0,0.0439,80.065,1.0,https://api.spotify.com/v1/tracks/70GzseVQL2ZIO1XaBhR7XO,audio_features,spotify:track:70GzseVQL2ZIO1XaBhR7XO,0.0849,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
